name,Date,stars
McDonald's,2016-02-25,2
McDonald's,2013-05-15,5
McDonald's,2015-06-10,5
McDonald's,2011-06-21,4
McDonald's,2016-02-26,1
McDonald's,2017-04-18,1
McDonald's,2016-05-06,1
McDonald's,2015-12-07,1
McDonald's,2015-11-24,1
McDonald's,2017-07-09,4
McDonald's,2016-01-12,2
McDonald's,2016-03-01,1
McDonald's,2016-08-08,1
McDonald's,2015-12-07,1
McDonald's,2012-03-22,1
McDonald's,2017-02-20,1
McDonald's,2013-02-02,3
McDonald's,2014-11-26,2
McDonald's,2017-02-12,1
McDonald's,2014-11-24,3
McDonald's,2017-05-27,1
McDonald's,2015-06-16,1
McDonald's,2016-03-03,1
McDonald's,2016-07-06,2
McDonald's,2016-01-15,1
McDonald's,2015-12-20,2
McDonald's,2017-05-28,5
McDonald's,2017-01-20,1
McDonald's,2017-11-05,1
McDonald's,2015-08-02,1
McDonald's,2016-09-11,1
McDonald's,2017-12-04,5
McDonald's,2014-07-24,1
McDonald's,2016-01-15,1
McDonald's,2015-03-18,1
McDonald's,2013-06-29,4
McDonald's,2015-01-12,1
McDonald's,2016-08-22,5
McDonald's,2014-09-21,1
McDonald's,2015-08-02,1
McDonald's,2017-01-05,1
McDonald's,2016-07-10,1
McDonald's,2015-03-15,1
McDonald's,2017-11-26,5
McDonald's,2017-10-05,1
McDonald's,2015-12-01,2
McDonald's,2017-12-07,1
McDonald's,2016-01-04,1
McDonald's,2014-09-26,2
McDonald's,2017-10-27,1
McDonald's,2016-11-01,1
McDonald's,2017-11-04,3
McDonald's,2015-11-23,1
McDonald's,2014-07-31,1
McDonald's,2014-12-07,1
McDonald's,2017-10-06,1
McDonald's,2017-04-23,1
McDonald's,2015-10-30,1
McDonald's,2015-07-02,1
McDonald's,2015-03-01,1
McDonald's,2016-07-06,1
McDonald's,2014-09-07,3
McDonald's,2015-11-27,2
McDonald's,2015-12-03,1
McDonald's,2014-06-17,1
McDonald's,2015-04-04,1
McDonald's,2015-12-09,1
McDonald's,2016-11-05,1
McDonald's,2017-07-16,4
McDonald's,2014-09-09,1
McDonald's,2013-09-28,1
McDonald's,2016-11-16,3
McDonald's,2014-01-03,1
McDonald's,2016-10-01,1
McDonald's,2015-01-11,1
McDonald's,2016-07-20,1
McDonald's,2016-07-22,1
McDonald's,2017-06-14,1
McDonald's,2013-08-26,1
McDonald's,2014-04-10,1
McDonald's,2017-12-09,1
McDonald's,2017-04-10,1
McDonald's,2017-06-29,1
McDonald's,2013-11-04,2
McDonald's,2014-05-26,1
McDonald's,2016-09-18,1
McDonald's,2017-06-23,2
McDonald's,2017-08-20,1
McDonald's,2016-02-14,1
McDonald's,2017-02-12,1
McDonald's,2016-10-26,1
McDonald's,2013-08-08,3
McDonald's,2015-10-10,1
McDonald's,2007-02-05,2
McDonald's,2012-06-07,2
McDonald's,2013-08-03,4
McDonald's,2012-12-03,2
McDonald's,2015-03-10,1
McDonald's,2017-01-13,1
McDonald's,2017-04-16,1
McDonald's,2017-10-06,1
McDonald's,2015-03-11,1
McDonald's,2014-03-11,1
McDonald's,2015-07-05,1
McDonald's,2017-04-29,1
McDonald's,2010-07-13,3
McDonald's,2014-02-16,2
McDonald's,2013-10-17,3
McDonald's,2011-12-13,1
McDonald's,2013-05-20,2
McDonald's,2016-07-12,1
McDonald's,2016-09-01,1
McDonald's,2017-08-09,1
McDonald's,2017-12-03,1
McDonald's,2017-09-12,1
McDonald's,2017-05-10,2
McDonald's,2013-05-31,3
McDonald's,2014-10-09,3
McDonald's,2016-10-08,1
McDonald's,2015-03-21,1
McDonald's,2015-10-02,1
McDonald's,2016-07-01,1
McDonald's,2017-08-27,1
McDonald's,2017-12-08,1
McDonald's,2016-04-07,2
McDonald's,2014-03-24,1
McDonald's,2017-02-17,1
McDonald's,2014-07-31,2
McDonald's,2017-03-18,3
McDonald's,2016-01-01,1
McDonald's,2017-07-31,2
McDonald's,2016-05-19,2
McDonald's,2015-09-02,1
McDonald's,2016-10-24,4
McDonald's,2017-05-13,1
McDonald's,2015-05-16,4
McDonald's,2010-10-13,2
McDonald's,2013-06-21,1
McDonald's,2013-04-26,5
McDonald's,2017-10-29,1
McDonald's,2011-08-29,1
McDonald's,2014-06-03,3
McDonald's,2015-02-28,5
McDonald's,2017-08-21,1
McDonald's,2014-03-31,5
McDonald's,2016-07-31,5
McDonald's,2017-07-23,1
McDonald's,2013-01-26,3
McDonald's,2013-08-04,3
McDonald's,2016-06-05,2
McDonald's,2016-04-28,5
McDonald's,2016-02-16,1
McDonald's,2017-09-09,5
McDonald's,2017-06-26,1
McDonald's,2017-10-30,5
McDonald's,2017-11-22,3
McDonald's,2011-10-28,1
McDonald's,2016-12-18,5
McDonald's,2011-10-26,3
McDonald's,2017-08-28,1
McDonald's,2016-08-05,1
McDonald's,2012-01-12,4
McDonald's,2015-03-21,4
McDonald's,2016-07-23,1
McDonald's,2013-09-04,3
McDonald's,2013-07-20,1
McDonald's,2013-04-17,2
McDonald's,2016-08-07,5
McDonald's,2017-12-05,2
McDonald's,2016-06-07,1
McDonald's,2015-11-27,5
McDonald's,2016-07-07,1
McDonald's,2016-02-10,2
McDonald's,2015-10-09,2
McDonald's,2014-01-17,2
McDonald's,2012-03-01,3
McDonald's,2014-09-15,1
McDonald's,2016-07-23,1
McDonald's,2017-03-22,1
McDonald's,2015-09-02,1
McDonald's,2014-03-24,3
McDonald's,2017-10-05,1
McDonald's,2016-06-12,1
McDonald's,2016-11-17,1
McDonald's,2015-05-28,1
McDonald's,2017-08-31,1
McDonald's,2017-03-08,1
McDonald's,2016-12-06,1
McDonald's,2016-01-16,1
McDonald's,2016-07-07,1
McDonald's,2016-12-17,2
McDonald's,2014-06-21,1
McDonald's,2017-05-27,1
McDonald's,2015-12-07,1
McDonald's,2015-06-25,1
McDonald's,2016-07-30,1
McDonald's,2010-11-18,3
McDonald's,2017-04-03,1
McDonald's,2013-06-05,1
McDonald's,2016-12-16,1
McDonald's,2017-02-26,1
McDonald's,2015-09-05,3
McDonald's,2015-06-13,3
McDonald's,2017-11-20,2
McDonald's,2012-08-08,2
McDonald's,2016-10-25,2
McDonald's,2016-12-22,4
McDonald's,2011-01-26,2
McDonald's,2011-08-16,4
McDonald's,2008-12-10,4
McDonald's,2012-09-20,5
McDonald's,2016-04-25,4
McDonald's,2011-10-27,5
McDonald's,2009-02-10,3
McDonald's,2007-11-27,2
McDonald's,2008-12-11,4
McDonald's,2015-09-30,2
McDonald's,2008-12-07,3
McDonald's,2017-03-24,1
McDonald's,2014-10-24,1
McDonald's,2016-01-21,4
McDonald's,2013-11-28,1
McDonald's,2011-06-08,2
McDonald's,2015-08-10,4
McDonald's,2017-11-13,1
McDonald's,2014-12-06,4
McDonald's,2015-03-28,1
McDonald's,2017-11-18,1
McDonald's,2016-11-06,1
McDonald's,2014-08-29,1
McDonald's,2017-10-07,1
McDonald's,2012-03-15,1
McDonald's,2015-10-04,1
McDonald's,2014-06-14,1
McDonald's,2017-02-04,2
McDonald's,2016-01-11,3
McDonald's,2016-03-07,5
McDonald's,2016-03-07,5
McDonald's,2017-01-03,1
McDonald's,2011-01-20,2
McDonald's,2017-08-21,1
McDonald's,2012-07-08,4
McDonald's,2016-07-09,1
McDonald's,2015-07-31,1
McDonald's,2016-04-03,1
McDonald's,2017-05-28,5
McDonald's,2013-09-20,4
McDonald's,2014-10-06,3
McDonald's,2017-09-18,5
McDonald's,2011-08-26,2
McDonald's,2016-07-19,1
McDonald's,2017-01-21,1
McDonald's,2013-07-31,4
McDonald's,2015-05-12,1
McDonald's,2016-07-13,5
McDonald's,2015-12-14,4
McDonald's,2017-06-22,1
McDonald's,2017-02-05,5
McDonald's,2016-07-26,5
McDonald's,2016-03-22,5
McDonald's,2016-12-28,1
McDonald's,2017-07-08,1
McDonald's,2014-12-29,1
McDonald's,2017-09-05,1
McDonald's,2017-01-17,1
McDonald's,2016-07-23,1
McDonald's,2017-10-25,1
McDonald's,2015-07-30,5
McDonald's,2017-06-24,1
McDonald's,2016-12-11,1
McDonald's,2017-03-19,1
McDonald's,2015-08-17,3
McDonald's,2015-05-16,2
McDonald's,2014-11-01,1
McDonald's,2017-08-30,1
McDonald's,2014-06-06,1
McDonald's,2013-11-18,5
McDonald's,2014-11-29,3
McDonald's,2012-01-23,2
McDonald's,2014-07-04,2
McDonald's,2014-07-21,1
McDonald's,2017-11-12,1
McDonald's,2016-10-14,1
McDonald's,2009-10-12,2
McDonald's,2012-06-20,3
McDonald's,2017-11-06,5
McDonald's,2017-10-31,1
McDonald's,2017-11-08,1
McDonald's,2017-12-09,1
McDonald's,2017-10-07,5
McDonald's,2017-11-18,1
McDonald's,2017-10-08,2
McDonald's,2017-11-24,1
McDonald's,2017-11-05,4
McDonald's,2017-11-14,1
McDonald's,2017-11-27,1
McDonald's,2017-11-05,1
McDonald's,2017-11-11,3
McDonald's,2017-10-08,1
McDonald's,2017-06-24,1
McDonald's,2011-01-21,4
McDonald's,2017-06-10,5
McDonald's,2015-09-06,1
McDonald's,2017-03-29,5
McDonald's,2015-03-18,4
McDonald's,2016-04-16,2
McDonald's,2016-10-28,1
McDonald's,2017-06-08,1
McDonald's,2014-10-04,1
McDonald's,2016-12-19,2
McDonald's,2017-10-14,1
McDonald's,2017-10-30,1
McDonald's,2017-04-13,4
McDonald's,2016-04-13,3
McDonald's,2014-06-23,4
McDonald's,2017-07-22,4
McDonald's,2015-07-16,4
McDonald's,2013-02-16,5
McDonald's,2017-02-11,5
McDonald's,2017-02-15,3
McDonald's,2011-12-11,4
McDonald's,2017-05-01,5
McDonald's,2012-03-20,4
McDonald's,2014-07-18,4
McDonald's,2016-10-17,4
McDonald's,2016-09-27,4
McDonald's,2017-02-14,4
McDonald's,2013-10-08,4
McDonald's,2014-01-16,3
McDonald's,2016-07-27,2
McDonald's,2014-10-31,4
McDonald's,2017-08-16,1
McDonald's,2011-11-16,5
McDonald's,2016-06-17,3
McDonald's,2016-10-06,4
McDonald's,2011-10-16,1
McDonald's,2017-08-21,2
McDonald's,2015-05-15,1
McDonald's,2017-12-03,3
McDonald's,2017-04-01,3
McDonald's,2016-08-21,1
McDonald's,2013-12-19,2
McDonald's,2013-04-09,3
McDonald's,2011-06-19,2
McDonald's,2016-11-27,1
McDonald's,2013-03-09,2
McDonald's,2014-04-10,1
McDonald's,2017-05-31,1
McDonald's,2017-10-15,1
McDonald's,2013-10-12,3
McDonald's,2017-10-03,1
McDonald's,2016-04-02,1
McDonald's,2012-02-23,3
McDonald's,2017-07-16,3
McDonald's,2017-05-21,5
McDonald's,2017-01-20,1
McDonald's,2015-07-25,1
McDonald's,2016-03-22,1
McDonald's,2014-10-13,1
McDonald's,2015-08-03,1
McDonald's,2014-12-18,2
McDonald's,2016-02-15,1
McDonald's,2016-03-01,5
McDonald's,2015-12-19,5
McDonald's,2011-07-04,3
McDonald's,2012-10-31,4
McDonald's,2015-09-17,5
McDonald's,2013-05-19,3
McDonald's,2015-02-27,2
McDonald's,2014-03-30,1
McDonald's,2016-12-22,1
McDonald's,2013-01-09,4
McDonald's,2014-09-14,4
McDonald's,2013-06-28,1
McDonald's,2011-11-03,1
McDonald's,2014-02-03,2
McDonald's,2014-06-19,1
McDonald's,2012-11-21,2
McDonald's,2014-01-19,1
McDonald's,2014-10-13,1
McDonald's,2011-01-06,3
McDonald's,2013-11-09,1
McDonald's,2014-06-21,1
McDonald's,2013-04-22,4
McDonald's,2012-12-27,4
McDonald's,2017-11-12,2
McDonald's,2016-07-30,1
McDonald's,2013-04-14,2
McDonald's,2013-07-09,2
McDonald's,2015-09-04,4
McDonald's,2012-10-31,4
McDonald's,2016-07-12,4
McDonald's,2015-10-30,2
McDonald's,2014-05-22,2
McDonald's,2015-07-12,2
McDonald's,2015-01-04,4
McDonald's,2013-11-26,3
McDonald's,2017-08-21,2
McDonald's,2014-09-09,3
McDonald's,2016-07-29,4
McDonald's,2014-05-04,1
McDonald's,2014-11-19,1
McDonald's,2017-03-29,1
McDonald's,2015-08-31,2
McDonald's,2016-06-16,3
McDonald's,2013-08-13,3
McDonald's,2013-11-18,3
McDonald's,2015-05-25,1
McDonald's,2017-03-04,4
McDonald's,2016-05-01,4
McDonald's,2017-06-07,3
McDonald's,2014-07-12,3
McDonald's,2013-05-29,1
McDonald's,2014-07-07,5
McDonald's,2016-07-02,1
McDonald's,2014-04-19,2
McDonald's,2016-11-19,3
McDonald's,2011-05-17,3
McDonald's,2011-04-09,5
McDonald's,2015-04-21,4
McDonald's,2016-06-09,5
McDonald's,2013-12-22,3
McDonald's,2015-12-19,5
McDonald's,2017-07-18,5
McDonald's,2017-01-04,3
McDonald's,2013-12-12,4
McDonald's,2014-06-23,3
McDonald's,2013-06-11,5
McDonald's,2015-09-12,3
McDonald's,2016-07-10,5
McDonald's,2012-01-30,5
McDonald's,2016-06-17,4
McDonald's,2017-01-01,1
McDonald's,2015-08-10,1
McDonald's,2016-05-14,1
McDonald's,2017-11-14,5
McDonald's,2016-11-28,1
McDonald's,2017-03-03,1
McDonald's,2016-11-20,1
McDonald's,2013-10-07,4
McDonald's,2017-10-01,1
McDonald's,2017-02-19,1
McDonald's,2014-08-15,2
McDonald's,2016-10-29,1
McDonald's,2016-02-14,1
McDonald's,2017-01-24,1
McDonald's,2011-08-17,2
McDonald's,2014-12-06,1
McDonald's,2016-01-21,1
McDonald's,2017-08-27,2
McDonald's,2017-09-27,3
McDonald's,2016-04-05,3
McDonald's,2016-01-12,1
McDonald's,2016-12-13,1
McDonald's,2016-09-28,1
McDonald's,2017-09-17,1
McDonald's,2014-10-17,1
McDonald's,2017-09-11,4
McDonald's,2017-02-14,1
McDonald's,2013-06-18,3
McDonald's,2017-07-01,1
McDonald's,2015-02-09,1
McDonald's,2017-07-11,2
McDonald's,2012-10-12,4
McDonald's,2016-07-31,1
McDonald's,2016-07-13,1
McDonald's,2014-11-11,1
McDonald's,2017-07-08,5
McDonald's,2016-11-11,1
McDonald's,2013-12-10,5
McDonald's,2013-12-04,4
McDonald's,2015-09-09,2
McDonald's,2017-09-18,5
McDonald's,2015-07-18,3
McDonald's,2016-05-26,1
McDonald's,2017-06-13,1
McDonald's,2016-08-25,2
McDonald's,2017-02-19,1
McDonald's,2014-12-02,3
McDonald's,2016-12-02,2
McDonald's,2017-08-11,3
McDonald's,2015-10-30,4
McDonald's,2016-06-14,4
McDonald's,2015-11-03,2
McDonald's,2015-10-18,3
McDonald's,2014-10-05,1
McDonald's,2015-01-14,2
McDonald's,2017-02-22,4
McDonald's,2015-08-13,1
McDonald's,2014-09-25,2
McDonald's,2015-11-26,3
McDonald's,2014-09-28,4
McDonald's,2014-09-30,3
McDonald's,2015-01-11,3
McDonald's,2014-10-08,1
McDonald's,2015-01-02,4
McDonald's,2014-09-17,5
McDonald's,2017-06-18,1
McDonald's,2016-12-06,1
McDonald's,2017-06-02,5
McDonald's,2012-02-10,2
McDonald's,2017-10-31,1
McDonald's,2016-07-26,1
McDonald's,2013-02-16,1
McDonald's,2013-04-01,2
McDonald's,2016-09-20,1
McDonald's,2016-04-28,1
McDonald's,2011-06-12,3
McDonald's,2017-07-27,1
McDonald's,2012-09-15,1
McDonald's,2017-10-13,1
McDonald's,2015-12-31,1
McDonald's,2015-01-01,1
McDonald's,2014-09-23,4
McDonald's,2017-02-18,1
McDonald's,2013-03-18,2
McDonald's,2013-06-24,3
McDonald's,2010-12-26,2
McDonald's,2017-07-20,1
McDonald's,2016-03-18,1
McDonald's,2017-10-20,1
McDonald's,2016-06-22,4
McDonald's,2014-07-23,1
McDonald's,2016-11-28,1
McDonald's,2013-05-15,2
McDonald's,2017-07-03,1
McDonald's,2011-06-30,3
McDonald's,2014-07-03,2
McDonald's,2015-11-03,3
McDonald's,2015-11-10,2
McDonald's,2016-11-20,1
McDonald's,2010-11-17,2
McDonald's,2014-09-10,2
McDonald's,2012-09-29,2
McDonald's,2015-03-23,1
McDonald's,2016-12-26,1
McDonald's,2017-07-16,1
McDonald's,2017-03-01,1
McDonald's,2017-07-14,1
McDonald's,2016-05-06,5
McDonald's,2017-01-28,1
McDonald's,2016-11-22,4
McDonald's,2017-06-18,1
McDonald's,2017-01-16,1
McDonald's,2016-04-01,5
McDonald's,2016-11-09,2
McDonald's,2017-04-12,5
McDonald's,2016-10-16,2
McDonald's,2017-05-09,5
McDonald's,2017-01-18,5
McDonald's,2017-09-16,3
McDonald's,2017-07-26,1
McDonald's,2016-08-21,3
McDonald's,2017-11-18,1
McDonald's,2017-11-22,1
McDonald's,2016-05-26,1
McDonald's,2017-07-25,4
McDonald's,2016-07-21,5
McDonald's,2011-09-26,4
McDonald's,2017-07-15,1
McDonald's,2017-07-15,1
McDonald's,2013-02-07,3
McDonald's,2016-06-27,2
McDonald's,2015-06-07,1
McDonald's,2012-07-12,2
McDonald's,2017-01-07,1
McDonald's,2015-02-13,5
McDonald's,2015-08-28,2
McDonald's,2015-02-11,4
McDonald's,2017-02-01,1
McDonald's,2012-06-20,1
McDonald's,2011-09-04,1
McDonald's,2009-09-29,1
McDonald's,2015-08-18,1
McDonald's,2012-07-25,2
McDonald's,2017-08-31,1
McDonald's,2014-05-13,1
McDonald's,2015-01-25,5
McDonald's,2017-09-10,4
McDonald's,2015-11-01,1
McDonald's,2017-05-27,2
McDonald's,2016-02-28,1
McDonald's,2015-08-08,1
McDonald's,2015-03-09,5
McDonald's,2014-12-11,3
McDonald's,2016-10-18,5
McDonald's,2016-04-27,5
McDonald's,2017-07-02,1
McDonald's,2013-04-29,3
McDonald's,2016-02-20,1
McDonald's,2017-12-04,1
McDonald's,2017-10-29,1
McDonald's,2016-02-19,1
McDonald's,2014-08-22,5
McDonald's,2017-07-20,2
McDonald's,2016-08-14,2
McDonald's,2017-08-07,5
McDonald's,2011-03-08,4
McDonald's,2015-02-01,4
McDonald's,2015-01-21,5
McDonald's,2013-04-23,3
McDonald's,2015-10-11,4
McDonald's,2017-09-04,1
McDonald's,2014-01-15,5
McDonald's,2011-09-07,4
McDonald's,2012-05-11,4
McDonald's,2017-11-24,1
McDonald's,2011-09-09,4
McDonald's,2016-04-25,1
McDonald's,2016-07-27,1
McDonald's,2015-08-02,1
McDonald's,2017-05-27,4
McDonald's,2017-11-07,3
McDonald's,2017-10-11,1
McDonald's,2017-09-22,4
McDonald's,2017-03-26,1
McDonald's,2017-11-16,1
McDonald's,2015-01-31,4
McDonald's,2016-05-09,1
McDonald's,2016-01-18,4
McDonald's,2016-12-16,4
McDonald's,2016-02-09,1
McDonald's,2017-09-10,5
McDonald's,2015-06-16,4
McDonald's,2017-09-22,1
McDonald's,2015-07-03,1
McDonald's,2017-09-12,5
McDonald's,2017-09-20,1
McDonald's,2015-09-27,5
McDonald's,2014-07-07,5
McDonald's,2013-08-21,5
McDonald's,2016-09-11,1
McDonald's,2017-10-19,2
McDonald's,2015-07-21,1
McDonald's,2016-03-28,2
McDonald's,2016-05-31,1
McDonald's,2016-09-17,1
McDonald's,2015-04-27,1
McDonald's,2016-06-07,5
McDonald's,2017-08-27,4
McDonald's,2017-11-05,1
McDonald's,2015-09-28,2
McDonald's,2013-05-10,1
McDonald's,2016-12-19,2
McDonald's,2017-07-14,1
McDonald's,2016-07-10,1
McDonald's,2016-03-03,2
McDonald's,2016-02-11,1
McDonald's,2015-08-13,2
McDonald's,2012-07-20,4
McDonald's,2016-10-20,2
McDonald's,2017-10-19,1
McDonald's,2017-07-23,4
McDonald's,2015-06-27,4
McDonald's,2017-09-23,5
McDonald's,2013-05-21,1
McDonald's,2012-07-31,1
McDonald's,2017-09-23,1
McDonald's,2015-07-29,1
McDonald's,2014-02-27,3
McDonald's,2014-02-23,1
McDonald's,2016-09-18,5
McDonald's,2012-12-15,1
McDonald's,2016-09-13,3
McDonald's,2014-12-12,5
McDonald's,2017-06-03,1
McDonald's,2012-12-31,1
McDonald's,2012-07-03,3
McDonald's,2011-01-16,4
McDonald's,2016-04-15,5
McDonald's,2015-08-26,1
McDonald's,2014-11-29,1
McDonald's,2015-05-26,2
McDonald's,2013-11-30,1
McDonald's,2015-07-31,2
McDonald's,2014-05-28,4
McDonald's,2014-08-17,4
McDonald's,2016-03-26,5
McDonald's,2016-02-07,1
McDonald's,2013-09-14,1
McDonald's,2015-04-30,3
McDonald's,2016-04-30,3
McDonald's,2013-09-02,4
McDonald's,2017-08-01,1
McDonald's,2014-10-03,5
McDonald's,2017-04-10,5
McDonald's,2016-07-02,1
McDonald's,2015-06-04,3
McDonald's,2016-07-12,1
McDonald's,2017-01-06,1
McDonald's,2014-12-14,1
McDonald's,2016-04-04,4
McDonald's,2017-05-22,1
McDonald's,2017-07-12,1
McDonald's,2016-01-07,2
McDonald's,2014-11-11,1
McDonald's,2016-10-10,1
McDonald's,2014-11-16,1
McDonald's,2017-05-14,1
McDonald's,2017-07-16,1
McDonald's,2011-03-28,2
McDonald's,2014-10-16,1
McDonald's,2016-11-15,1
McDonald's,2017-06-19,1
McDonald's,2013-02-28,4
McDonald's,2011-02-05,5
McDonald's,2017-02-26,1
McDonald's,2017-06-08,1
McDonald's,2014-09-06,2
McDonald's,2017-05-14,2
McDonald's,2014-10-27,1
McDonald's,2012-04-02,3
McDonald's,2017-12-11,1
McDonald's,2017-01-30,1
McDonald's,2017-01-31,5
McDonald's,2017-09-29,1
McDonald's,2016-02-09,1
McDonald's,2015-09-08,2
McDonald's,2016-03-09,1
McDonald's,2016-12-16,1
McDonald's,2017-06-20,1
McDonald's,2017-12-05,1
McDonald's,2017-09-01,1
McDonald's,2013-09-01,4
McDonald's,2012-07-12,5
McDonald's,2017-12-05,1
McDonald's,2016-11-14,1
McDonald's,2015-11-27,1
McDonald's,2016-06-14,1
McDonald's,2014-04-11,4
McDonald's,2013-08-18,3
McDonald's,2016-02-20,1
McDonald's,2013-01-20,2
McDonald's,2014-11-27,4
McDonald's,2017-09-11,4
McDonald's,2013-09-20,1
McDonald's,2017-06-21,1
McDonald's,2017-05-17,1
McDonald's,2017-02-13,2
McDonald's,2014-03-01,3
McDonald's,2017-10-07,2
McDonald's,2016-10-04,3
McDonald's,2015-08-02,2
McDonald's,2017-11-20,1
McDonald's,2017-10-07,1
McDonald's,2017-08-16,1
McDonald's,2015-08-16,4
McDonald's,2017-10-23,1
McDonald's,2014-11-12,4
McDonald's,2017-09-19,1
McDonald's,2017-12-06,5
McDonald's,2017-10-30,1
McDonald's,2014-01-16,2
McDonald's,2012-01-13,4
McDonald's,2011-07-28,1
McDonald's,2015-01-22,2
McDonald's,2014-09-11,2
McDonald's,2016-06-12,1
McDonald's,2014-05-20,1
McDonald's,2016-05-09,1
McDonald's,2016-11-03,1
McDonald's,2016-05-24,5
McDonald's,2014-11-01,1
McDonald's,2013-04-19,1
McDonald's,2017-06-28,1
McDonald's,2015-12-10,3
McDonald's,2017-11-05,1
McDonald's,2013-11-14,5
McDonald's,2016-09-19,1
McDonald's,2014-05-14,5
McDonald's,2016-06-16,2
McDonald's,2014-08-24,3
McDonald's,2012-03-26,4
McDonald's,2017-09-29,1
McDonald's,2017-11-17,3
McDonald's,2013-02-14,5
McDonald's,2016-03-29,1
McDonald's,2017-04-18,1
McDonald's,2015-05-16,1
McDonald's,2016-05-27,1
McDonald's,2013-06-10,4
McDonald's,2012-07-06,1
McDonald's,2014-03-24,1
McDonald's,2017-09-02,1
McDonald's,2016-10-29,1
McDonald's,2015-08-17,1
McDonald's,2015-12-10,1
McDonald's,2017-06-06,1
McDonald's,2017-07-21,1
McDonald's,2016-04-17,1
McDonald's,2017-08-06,1
McDonald's,2017-09-10,1
McDonald's,2015-08-09,5
McDonald's,2015-06-24,5
McDonald's,2017-04-25,1
McDonald's,2017-07-03,1
McDonald's,2017-06-24,1
McDonald's,2011-07-09,4
McDonald's,2017-06-23,1
McDonald's,2017-10-01,1
McDonald's,2016-03-22,5
McDonald's,2017-10-10,1
McDonald's,2015-11-24,2
McDonald's,2016-06-05,1
McDonald's,2014-09-19,2
McDonald's,2014-02-26,3
McDonald's,2014-03-10,2
McDonald's,2016-08-28,1
McDonald's,2016-11-22,1
McDonald's,2012-03-31,2
McDonald's,2014-05-27,1
McDonald's,2016-03-25,2
McDonald's,2014-12-30,3
McDonald's,2013-06-05,3
McDonald's,2017-03-04,1
McDonald's,2015-04-12,1
McDonald's,2014-04-06,1
McDonald's,2017-08-27,5
McDonald's,2017-12-03,1
McDonald's,2016-04-08,1
McDonald's,2013-04-19,3
McDonald's,2016-12-21,1
McDonald's,2016-05-23,1
McDonald's,2016-12-03,1
McDonald's,2017-09-14,1
McDonald's,2015-09-22,1
McDonald's,2016-02-28,1
McDonald's,2017-04-08,2
McDonald's,2017-10-30,1
McDonald's,2017-05-10,1
McDonald's,2017-05-16,1
McDonald's,2017-07-26,1
McDonald's,2017-03-26,3
McDonald's,2017-10-04,1
McDonald's,2017-08-02,2
McDonald's,2015-06-15,1
McDonald's,2016-06-03,2
McDonald's,2017-07-13,1
McDonald's,2017-10-07,1
McDonald's,2017-12-02,1
McDonald's,2012-12-02,2
McDonald's,2012-03-21,3
McDonald's,2017-07-01,1
McDonald's,2012-11-07,5
McDonald's,2016-08-14,1
McDonald's,2013-07-28,1
McDonald's,2017-04-21,1
McDonald's,2016-07-18,3
McDonald's,2014-06-08,5
McDonald's,2016-12-23,1
McDonald's,2014-09-03,5
McDonald's,2016-12-21,4
McDonald's,2013-02-09,4
McDonald's,2017-07-11,1
McDonald's,2016-08-07,1
McDonald's,2017-04-18,1
McDonald's,2017-12-11,1
McDonald's,2017-08-29,1
McDonald's,2015-01-24,1
McDonald's,2016-01-03,1
McDonald's,2017-10-17,5
McDonald's,2017-06-10,1
McDonald's,2013-05-12,1
McDonald's,2016-07-25,1
McDonald's,2014-02-23,2
McDonald's,2016-01-09,1
McDonald's,2017-08-22,1
McDonald's,2016-06-29,1
McDonald's,2016-11-06,1
McDonald's,2014-05-18,1
McDonald's,2016-01-14,1
McDonald's,2012-02-05,2
McDonald's,2016-06-27,1
McDonald's,2016-03-23,4
McDonald's,2012-11-19,1
McDonald's,2013-12-01,1
McDonald's,2017-08-23,2
McDonald's,2017-09-06,4
McDonald's,2012-09-28,2
McDonald's,2017-02-19,1
McDonald's,2013-07-11,1
McDonald's,2014-09-03,1
McDonald's,2015-06-14,1
McDonald's,2014-06-08,5
McDonald's,2013-03-04,3
McDonald's,2017-10-15,1
McDonald's,2013-10-12,4
McDonald's,2017-09-08,1
McDonald's,2012-10-24,1
McDonald's,2014-03-01,5
McDonald's,2017-05-10,1
McDonald's,2017-12-08,5
McDonald's,2017-12-05,1
McDonald's,2017-03-08,1
McDonald's,2013-03-02,3
McDonald's,2016-05-23,2
McDonald's,2017-02-11,1
McDonald's,2017-03-14,1
McDonald's,2016-04-06,1
McDonald's,2015-11-17,1
McDonald's,2015-05-06,2
McDonald's,2017-07-21,1
McDonald's,2017-09-23,1
McDonald's,2012-08-17,2
McDonald's,2016-11-16,1
McDonald's,2014-11-18,5
McDonald's,2008-09-22,1
McDonald's,2012-11-07,1
McDonald's,2015-05-25,1
McDonald's,2015-01-28,1
McDonald's,2009-08-13,5
McDonald's,2011-11-28,3
McDonald's,2017-03-21,3
McDonald's,2017-06-10,1
McDonald's,2015-04-09,3
McDonald's,2016-12-28,2
McDonald's,2015-11-24,2
McDonald's,2015-10-14,1
McDonald's,2017-11-22,1
McDonald's,2017-01-18,1
McDonald's,2014-01-21,1
McDonald's,2017-07-08,1
McDonald's,2016-04-04,2
McDonald's,2013-08-21,3
McDonald's,2015-09-29,1
McDonald's,2011-11-28,2
McDonald's,2016-07-11,1
McDonald's,2013-08-06,3
McDonald's,2012-04-08,2
McDonald's,2017-03-19,1
McDonald's,2011-05-22,2
McDonald's,2017-09-27,1
